id,colors.0.r,colors.0.g,colors.0.b,colors.1.r,colors.1.g,colors.1.b,colors.0.hex,colors.1.hex
91740,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91741,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91742,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91743,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91744,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91745,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91746,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91747,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91748,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91749,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91751,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91752,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91753,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91754,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91755,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91756,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91758,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91760,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91761,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91762,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91763,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91765,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91767,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91768,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91770,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91772,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91773,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91774,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91775,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91776,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91780,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91781,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91782,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91783,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91785,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91786,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91787,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91789,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91791,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91792,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91794,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91795,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91797,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91798,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91801,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91802,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91803,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91804,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91805,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91806,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91807,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91808,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91810,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91811,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91812,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91814,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91815,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91816,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91817,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91818,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91819,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91820,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91821,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91822,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91826,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91828,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91830,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91831,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91832,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91834,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91835,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91837,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91838,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91839,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91840,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91841,0.0,0.956862748,0.9764706,1.0,1.0,0.0,#00f4f9,#ffff00
91842,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91845,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91846,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91849,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91850,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91851,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91852,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91853,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91855,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91856,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91857,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91858,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91859,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91860,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91861,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91862,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91863,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91864,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91866,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91867,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91868,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91869,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91870,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91871,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91872,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91874,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91875,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91876,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91878,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91879,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91880,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91881,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91884,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91885,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91886,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91887,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91888,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91889,1.0,0.0470588244,0.0470588244,0.349019617,0.368627459,1.0,#ff0c0c,#595eff
91890,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91891,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91892,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91893,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91894,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91895,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91896,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91897,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91899,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91900,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91901,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91902,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91903,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91906,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91908,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91910,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91911,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91912,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91913,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91914,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91916,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91917,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91920,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91921,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91922,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91924,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91925,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91926,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91927,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91932,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91933,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91934,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91935,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91936,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91938,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91939,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91940,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91941,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91943,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91944,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91945,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91946,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91947,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91948,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91949,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91951,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91952,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91953,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91954,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91955,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91956,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91957,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91958,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91959,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91961,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91963,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91964,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91967,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91968,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91969,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91970,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91971,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91973,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91974,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91975,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91977,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91978,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91979,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91981,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91982,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91984,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91985,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91986,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91987,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91989,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91991,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91992,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91993,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91994,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91995,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
91997,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92000,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92003,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92005,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92006,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92007,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92009,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92011,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92012,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92013,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92014,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92015,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92016,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92017,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92018,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92019,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92020,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92025,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92030,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92031,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92032,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92033,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92034,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92037,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92038,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92040,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92041,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92043,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92045,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92046,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92047,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92048,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92050,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92051,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92054,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92055,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92056,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92058,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92059,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92061,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92062,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92063,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92064,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92065,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92066,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92067,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92068,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92069,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92070,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92072,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92073,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92074,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92076,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92077,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92078,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92079,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92080,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92081,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92082,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92083,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92084,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92087,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92088,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92089,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92091,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92093,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92094,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92095,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92099,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92101,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92104,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92107,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92108,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92109,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92110,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92111,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92112,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92113,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92116,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92123,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92125,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92127,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92128,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92129,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92131,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92132,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92133,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92134,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92136,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92138,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92140,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92142,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92144,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92145,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92147,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92149,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92150,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92152,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92153,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92154,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92156,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92158,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92159,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92160,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92161,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92162,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92164,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92166,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92167,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92168,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92169,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92170,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92172,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92173,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92174,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92175,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92176,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92177,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92178,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92179,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92180,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92182,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92184,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92185,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92186,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92187,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92188,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92189,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92191,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92192,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92193,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92194,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92195,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92196,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92197,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92198,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92199,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92200,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92201,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92202,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92204,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92205,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92206,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92207,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92208,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92211,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92212,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92213,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92217,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92221,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92222,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92223,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92224,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92226,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92227,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92228,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92229,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92230,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92231,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92232,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92235,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92236,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
92237,1.0,0.0,0.0,0.0,1.0,0.0,#ff0000,#00ff00
